Timestamp,Voltage (V),Power Factor,Grid Supply (kW),Grid Frequency (Hz),Generation Capacity (MW),Power Consumption (kW),Current (A),Reactive Power (kVAR),Temperature (°C),Humidity (%),Transformer Fault,Line Trip Events,Overload Condition,Grid Collapse Events
2013-07-09,323343.84,0.846,3898156.81,49.99,3809.03,3700501.14,7806.65,2328418.76,25.0,77.4,0,1,0,0
2013-07-10,320818.97,0.818,3556156.25,49.82,4360.13,3479362.22,7659.04,2450922.44,32.3,77.6,0,0,0,0
2013-07-11,332539.96,0.948,3327449.24,49.68,4390.25,3823107.59,7002.6,1285144.71,31.8,70.2,0,0,1,0
2013-07-12,324483.17,0.846,3996655.69,50.1,3727.73,4074495.24,8566.42,2564760.23,26.1,70.3,0,0,0,0
2013-07-13,319235.55,0.82,4390334.76,50.05,4307.07,4530752.86,9998.25,3167799.1,26.1,40.9,0,0,0,0
2013-07-14,331942.89,0.83,4233981.4,49.87,3581.52,4360117.25,9138.36,2931578.56,28.1,63.4,0,0,0,0
2013-07-15,342465.0,0.888,4022682.66,50.21,4661.88,4363644.75,8282.92,2257805.93,28.2,63.9,0,0,0,0
2013-07-16,329969.65,0.81,4191539.03,49.92,3600.43,4306247.03,9306.58,3122072.91,25.1,68.9,0,0,0,0
2013-07-17,334192.45,0.929,3989114.35,49.97,4176.37,4234096.26,7870.77,1681865.17,27.3,60.7,0,0,0,0
2013-07-18,330409.15,0.944,3428110.3,50.0,3906.2,3426890.54,6341.79,1195137.83,23.6,79.4,1,0,0,0
2013-07-19,329505.55,0.837,3431642.41,49.93,3491.55,3723956.43,7795.6,2434481.75,31.8,61.2,0,0,0,0
2013-07-20,334595.38,0.868,3918732.59,50.05,4450.46,4237655.91,8428.85,2429772.08,22.7,81.0,0,0,0,0
2013-07-21,328548.63,0.803,3935738.69,50.23,3692.93,4879483.89,10673.94,3617441.8,22.7,60.4,0,0,1,0
2013-07-22,331336.96,0.896,4340393.07,49.77,3149.96,4391934.83,8540.15,2175312.87,29.3,64.0,0,0,0,0
2013-07-23,331608.49,0.862,4302921.69,50.1,2558.99,4438822.79,8964.57,2609249.17,24.3,63.2,0,0,0,0
2013-07-24,326659.55,0.841,4242053.21,50.03,3562.48,4555466.42,9579.32,2936486.1,26.5,65.0,0,0,0,0
2013-07-25,334960.21,0.831,3887886.91,50.03,4687.95,4457242.93,9244.81,2983387.21,28.2,81.8,0,0,1,0
2013-07-26,329125.2,0.898,3447739.13,50.17,4628.87,3243776.0,6335.82,1588415.59,30.0,66.7,0,0,0,0
2013-07-27,326221.27,0.862,4164828.45,50.01,3640.7,4416207.72,9062.57,2591925.2,27.3,67.0,0,0,0,0
2013-07-28,332682.55,0.827,4210067.73,50.1,3812.77,3364759.37,7061.3,2287840.43,33.3,62.6,0,0,0,0
2013-07-29,325507.66,0.903,3044587.42,50.14,3767.54,3114146.52,6114.39,1478429.05,28.0,67.4,0,0,0,0
2013-07-30,330140.91,0.885,3666264.73,49.9,3333.28,4242868.09,8386.36,2234919.06,31.6,72.2,0,0,1,0
2013-07-31,329954.41,0.929,3723578.25,50.06,3525.58,3639372.34,6856.29,1452061.89,28.8,67.8,0,0,0,0
2013-08-01,335429.48,0.818,4047340.08,49.95,4490.57,4321279.28,9097.0,3042977.65,34.4,68.5,0,1,0,0
2013-08-02,332373.49,0.918,3678655.83,49.97,4251.94,3668022.46,6941.82,1586249.16,31.2,80.2,0,0,0,0
2013-08-03,329874.87,0.901,3984746.17,49.94,4136.54,3841533.52,7462.03,1849345.29,28.1,72.7,0,0,0,0
2013-08-04,334088.83,0.817,3915786.02,50.09,3332.43,4491988.45,9498.61,3167503.54,29.9,58.5,0,0,1,0
2013-08-05,336951.04,0.904,3936340.21,50.02,4050.35,3721707.84,7052.44,1757745.35,27.2,69.1,0,1,0,0
2013-08-06,332789.05,0.866,3713442.28,50.08,2848.08,4007905.37,8027.0,2311755.93,27.2,64.6,0,0,0,0
2013-08-07,298016.1,0.942,3744405.98,50.47,4421.4,4855220.08,9987.9,1733912.66,24.1,75.2,1,0,1,1
2013-08-08,323440.82,0.821,3567893.18,49.68,4129.29,3442374.87,7482.24,2391685.47,25.6,71.0,0,0,0,0
2013-08-09,324674.43,0.896,4152026.98,50.01,3327.38,4424269.26,8776.45,2187373.15,34.2,81.3,0,0,0,0
2013-08-10,328473.88,0.857,4228441.05,50.01,4808.21,4044525.92,8292.3,2428809.97,24.4,62.6,0,0,0,0
2013-08-11,326952.44,0.944,3691752.82,50.05,3101.92,4068973.12,7615.31,1428783.2,26.0,68.1,0,0,1,0
2013-08-12,329065.14,0.849,4608256.04,49.88,4265.15,4232708.19,8742.07,2628798.38,27.7,59.4,0,0,0,0
2013-08-13,330283.25,0.944,3874159.42,49.76,4277.59,3936298.81,7286.48,1371414.86,27.8,69.6,0,0,0,0
2013-08-14,332648.46,0.935,4612074.25,50.12,3380.16,4726097.8,8770.84,1789220.65,29.2,54.6,0,0,0,0
2013-08-15,329647.51,0.841,3743149.13,49.95,3981.07,4346902.37,9057.37,2801490.97,26.6,73.2,0,0,1,0
2013-08-16,312761.51,0.921,3189368.89,50.48,3181.59,4035463.91,8092.47,1712630.84,29.3,69.4,1,0,1,1
2013-08-17,330322.37,0.949,4160879.13,49.94,2576.81,4766292.66,8775.26,1577728.95,31.4,71.6,1,0,1,0
2013-08-18,320122.67,0.838,4099418.04,50.0,3466.06,4531779.99,9754.38,2952092.97,31.8,77.9,0,0,1,0
2013-08-19,325303.32,0.866,4013757.52,49.91,3691.69,4434520.92,9093.31,2566287.18,27.2,72.2,0,0,1,0
2013-08-20,329279.56,0.878,3743107.01,49.81,4322.13,3806016.21,7600.41,2074652.16,29.8,57.2,0,0,0,0
2013-08-21,323951.53,0.844,3986171.11,50.09,4033.7,4592430.22,9694.74,2915505.86,24.6,64.4,0,1,1,0
2013-08-22,332999.64,0.802,3795496.22,49.88,4046.77,3850086.68,8320.22,2864614.59,25.8,69.2,0,0,0,0
2013-08-23,337653.75,0.833,3879060.17,50.03,3492.79,3402003.47,6983.09,2259415.99,24.5,66.7,0,0,0,0
2013-08-24,336093.81,0.842,4336652.9,50.08,3734.99,4460339.81,9096.72,2854394.33,27.9,67.9,0,0,0,0
2013-08-25,328932.79,0.867,4073686.89,49.88,3535.04,4462103.32,9038.23,2570072.11,25.4,86.2,0,0,0,0
2013-08-26,296045.91,0.826,4243980.55,49.45,3387.51,4645009.81,10971.42,3173839.67,23.4,71.0,0,1,0,1
2013-08-27,330743.34,0.931,3907252.6,50.49,3703.15,3756783.38,7044.01,1473070.82,26.8,73.8,0,0,0,0
2013-08-28,328314.57,0.906,3863193.06,49.89,4037.26,3580952.64,6952.58,1675712.31,22.8,49.9,0,0,0,0
2013-08-29,326932.99,0.813,3538606.99,50.12,3713.68,3993925.6,8677.76,2862697.91,32.0,77.5,0,0,1,0
2013-08-30,328487.65,0.898,3851985.35,50.39,3838.25,4688968.86,9182.41,2303887.2,26.3,98.5,0,0,1,0
2013-08-31,328059.12,0.898,2671554.18,50.16,4347.46,2749109.62,5387.4,1346612.99,31.0,83.5,0,0,0,0
2013-09-01,330852.08,0.943,3763911.21,49.94,3749.62,4152170.08,7680.15,1459249.97,26.5,65.6,0,0,1,0
2013-09-02,330802.87,0.8,3967250.33,49.99,3333.02,4366165.03,9519.94,3269471.9,24.4,92.8,0,0,1,0
2013-09-03,330015.23,0.837,4225469.46,49.83,4281.73,5093295.09,10643.4,3327304.99,31.5,70.3,0,0,1,0
2013-09-04,332184.69,0.939,3892528.85,50.18,4132.92,3833147.19,7093.68,1401790.61,28.3,73.1,0,0,0,0
2013-09-05,335953.23,0.94,4139069.42,50.11,4164.33,4255013.46,7780.67,1546901.7,33.7,67.3,0,0,0,0
2013-09-06,334747.77,0.908,3128084.54,49.9,4312.92,3177893.45,6035.78,1465537.06,26.6,67.1,0,0,0,0
2013-09-07,322575.51,0.915,3977265.26,49.79,4228.32,4206104.07,8228.7,1856297.64,26.7,47.5,0,0,0,0
2013-09-08,317230.39,0.814,3328198.88,49.74,4014.36,4328095.27,9680.22,3091620.63,31.0,77.9,0,0,1,0
2013-09-09,334671.6,0.877,3516678.59,50.2,5195.73,3703347.8,7284.09,2028173.06,31.0,67.0,0,0,0,0
2013-09-10,304214.18,0.835,3925133.78,50.15,3357.52,4827328.81,10975.31,3184426.09,28.5,68.1,1,1,1,1
2013-09-11,328876.17,0.827,4510505.6,50.04,3706.79,4215294.25,8946.09,2863591.32,38.0,72.7,0,0,0,0
2013-09-12,324149.43,0.922,4148482.71,49.84,4483.67,4875564.46,9423.28,2054198.47,27.2,65.9,0,0,1,0
2013-09-13,320990.1,0.82,4007292.4,49.71,4071.29,3863328.61,8471.5,2694052.93,24.2,72.6,0,0,0,0
2013-09-14,332707.31,0.87,3992187.84,50.19,4378.96,4456713.62,8886.36,2522179.59,25.0,82.0,0,0,1,0
2013-09-15,333795.78,0.941,3714548.44,50.01,4084.88,3647801.23,6706.54,1314432.8,27.2,74.0,0,0,0,0
2013-09-16,327117.45,0.828,3782406.63,50.18,4687.03,3492412.27,7445.55,2366226.31,32.6,68.5,0,0,0,0
2013-09-17,317044.79,0.947,4170950.42,49.92,3496.24,4631923.69,8909.81,1576037.33,27.4,68.8,0,0,1,0
2013-09-18,327268.78,0.949,3445855.79,49.95,4671.23,3400803.0,6320.98,1128096.19,32.7,72.0,0,0,0,0
2013-09-19,331959.02,0.883,4237221.62,50.14,4585.5,4629344.97,9114.76,2456468.74,29.3,61.7,0,0,0,0
2013-09-20,322605.44,0.826,3844597.17,50.15,3394.86,4228781.21,9167.58,2891022.09,31.3,72.1,0,0,0,0
2013-09-21,330916.8,0.847,4330222.83,50.16,4315.33,4783278.99,9848.04,2996859.53,29.2,76.8,0,0,1,0
2013-09-22,329923.45,0.864,4384437.38,49.94,3978.48,4486091.14,9089.59,2618139.09,29.1,70.9,0,0,0,0
2013-09-23,332896.46,0.846,3330766.39,50.12,3696.71,3725856.43,7634.51,2344290.55,30.3,65.8,0,0,1,0
2013-09-24,330597.9,0.842,3767367.69,50.22,3055.69,3608178.96,7482.83,2310895.65,26.3,67.1,0,0,0,0
2013-09-25,325134.66,0.946,3657788.92,49.98,3494.59,2943023.96,5525.29,1010166.97,26.3,76.5,0,0,0,0
2013-09-26,335982.86,0.823,3274908.81,49.9,4354.06,3670155.0,7663.1,2533126.11,29.0,59.0,0,0,1,0
2013-09-27,297371.06,0.91,3586986.69,50.66,4406.92,4771976.18,10181.18,2174187.89,33.8,61.8,0,1,1,1
2013-09-28,329863.48,0.8,4976502.34,49.87,3894.64,4921721.87,10767.1,3690502.61,23.4,53.9,0,0,0,0
2013-09-29,325333.66,0.889,4243803.96,50.13,4408.49,3831665.76,7645.18,1969091.87,21.9,70.3,0,0,0,0
2013-09-30,301488.57,0.937,4766915.19,50.03,4472.63,5109197.03,10437.59,1898266.46,27.2,78.6,0,0,0,1
2013-10-01,325575.99,0.843,4331639.38,49.63,4077.32,4570634.7,9612.54,2914223.07,31.1,83.3,0,0,0,0
2013-10-02,329135.27,0.828,3703262.74,50.23,3638.83,4499014.63,9533.27,3048770.44,28.2,85.5,0,0,1,0
2013-10-03,338558.54,0.898,3847291.52,49.45,4220.53,3986349.02,7572.24,1955987.86,24.5,63.1,0,0,0,0
2013-10-04,323140.49,0.907,4235374.47,49.6,4243.49,4294104.13,8459.91,1995162.96,28.2,72.5,0,0,0,0
2013-10-05,321932.19,0.903,4175002.48,50.11,4336.97,4373579.03,8684.12,2078361.05,22.8,66.0,0,0,0,0
2013-10-06,337355.85,0.848,3769063.19,50.11,4432.7,4778872.53,9645.69,2988058.86,29.9,86.5,0,0,1,0
2013-10-07,328953.38,0.838,3396002.73,49.87,3318.92,3821149.75,8004.66,2489863.0,27.1,83.0,0,0,1,0
2013-10-08,326654.64,0.943,5315104.47,50.03,3745.04,5084654.7,9526.24,1787746.26,27.8,71.7,0,0,0,0
2013-10-09,335199.52,0.938,3943540.13,49.49,3050.69,4151800.02,7619.75,1527538.99,29.3,63.8,0,0,0,0
2013-10-10,326971.92,0.869,3869704.44,50.14,4373.5,4191832.92,8521.47,2391360.78,28.6,35.5,0,0,0,0
2013-10-11,339130.05,0.927,4045333.79,50.05,3893.84,3820276.14,7016.51,1546512.39,26.4,55.7,0,0,0,0
2013-10-12,333389.63,0.868,3902908.56,49.99,4215.41,4394338.07,8768.73,2515685.68,31.1,51.5,0,0,1,0
2013-10-13,327560.44,0.864,4049091.56,50.0,3262.16,3920407.87,8000.87,2288161.6,30.4,55.5,0,0,0,0
2013-10-14,340786.54,0.824,4514778.91,50.1,4700.49,4058359.25,8349.03,2795686.43,22.7,88.8,0,0,0,0
2013-10-15,326971.43,0.864,3950180.61,49.99,3402.83,4177763.77,8538.46,2435006.07,27.3,57.0,0,0,0,0
2013-10-16,333710.48,0.881,3534915.82,49.63,4387.28,3682620.21,7235.05,1981531.98,24.8,59.4,0,0,0,0
2013-10-17,331496.46,0.803,3935342.48,50.44,4058.98,4131707.45,8957.18,3062475.7,24.2,60.8,0,0,0,0
2013-10-18,336508.71,0.867,3814239.29,50.24,3905.28,3713297.5,7351.49,2138013.73,29.6,96.0,0,1,0,0
2013-10-19,337807.56,0.917,4569559.57,49.74,3864.92,4512388.62,8408.35,1960112.91,26.7,69.4,0,0,0,0
2013-10-20,330160.02,0.902,4468447.63,49.93,3680.97,5196110.49,10073.57,2486979.97,27.6,79.9,0,0,1,0
2013-10-21,294955.6,0.895,4043010.0,50.3,4647.6,5567940.31,12173.67,2770785.86,26.0,71.8,0,0,1,1
2013-10-22,332299.86,0.936,3488505.66,50.22,4006.31,3329169.53,6176.87,1247312.03,29.1,50.2,0,0,0,0
2013-10-23,326611.42,0.803,3509643.09,49.57,3365.39,3000500.26,6607.63,2229247.94,30.0,85.3,0,0,0,0
2013-10-24,340066.94,0.884,4006049.3,49.9,3808.02,3840032.05,7378.62,2035382.54,34.5,74.0,0,0,0,0
2013-10-25,330682.68,0.918,4134529.19,49.65,4064.17,4406291.41,8379.34,1902189.56,27.5,68.8,0,0,0,0
2013-10-26,328173.39,0.881,3850150.87,49.94,4448.9,3799355.17,7585.27,2038264.0,23.7,87.6,0,0,0,0
2013-10-27,330923.4,0.849,3807932.17,49.91,3697.69,3728098.79,7664.86,2324328.16,26.5,66.5,0,0,0,0
2013-10-28,323264.37,0.82,3762880.31,50.02,3731.11,3729330.3,8118.33,2598848.23,30.5,68.6,0,0,0,0
2013-10-29,325141.93,0.933,3990642.42,49.88,4011.72,4161159.55,7918.38,1603254.05,25.7,66.5,0,0,0,0
2013-10-30,336002.07,0.871,3046895.06,49.85,4436.71,3438307.7,6786.04,1942916.28,23.6,80.8,0,0,1,0
2013-10-31,326715.53,0.932,3559469.35,50.12,3315.62,3737293.6,7088.31,1456801.09,25.7,78.1,0,0,0,0
2013-11-01,324765.45,0.888,3749179.66,50.09,4252.68,3959859.95,7928.59,2051914.84,30.4,37.8,0,0,0,0
2013-11-02,304167.06,0.901,4483001.28,50.44,3767.97,5859713.23,12342.88,2819227.49,28.8,24.5,0,1,1,1
2013-11-03,335928.52,0.921,3674474.54,49.96,3837.78,3674710.87,6860.03,1558330.99,32.7,31.3,0,0,0,0
2013-11-04,333594.77,0.899,4072187.26,49.89,5000.79,4639948.25,8933.77,2262015.04,31.8,24.5,0,0,1,0
2013-11-05,334980.24,0.86,4090617.1,49.98,3901.77,4598836.21,9219.71,2732343.96,34.4,46.6,0,0,1,0
2013-11-06,326216.02,0.877,4519166.6,50.1,4377.35,5669421.0,11440.66,3105469.4,30.7,19.3,0,1,1,0
2013-11-07,322890.95,0.92,4505030.96,49.56,4359.46,5005343.62,9723.31,2125368.3,33.7,50.9,0,0,1,0
2013-11-08,337506.67,0.856,3976998.81,50.08,3409.99,3977629.44,7948.47,2401765.06,30.5,47.9,0,0,0,0
2013-11-09,328386.6,0.858,3809806.1,50.06,3077.3,3655641.8,7488.93,2186374.11,28.6,25.8,0,0,0,0
2013-11-10,328745.83,0.814,3734466.76,50.01,4410.49,4277064.34,9223.84,3048155.54,30.4,30.8,0,0,1,0
2013-11-11,336640.97,0.937,3903574.71,49.97,3458.23,3780617.23,6918.45,1407163.17,27.1,27.9,0,0,0,0
2013-11-12,332781.15,0.814,3826386.66,49.49,3167.91,4327542.56,9227.45,3091979.13,37.4,39.3,0,0,1,0
2013-11-13,332279.44,0.897,4221450.96,49.91,4513.08,4111729.55,7962.62,2023534.0,32.4,49.1,0,0,0,0
2013-11-14,340825.01,0.862,4168123.93,50.36,3490.29,4522063.66,8886.85,2659497.73,29.6,46.9,0,0,0,0
2013-11-15,326782.41,0.861,4236720.48,50.0,3613.74,3999569.53,8208.62,2364268.92,30.9,30.7,0,0,0,0
2013-11-16,334639.2,0.902,4503713.48,49.94,4987.19,5080137.18,9717.71,2432544.5,24.6,47.5,0,0,1,0
2013-11-17,330285.07,0.81,4745147.65,50.0,3170.13,4397009.62,9488.3,3182647.93,36.3,46.7,0,0,0,0
2013-11-18,331342.96,0.889,4049865.36,50.07,3371.86,4362902.67,8550.83,2246575.62,36.0,33.1,0,0,0,0
2013-11-19,337642.34,0.916,4439785.51,50.13,3770.15,4573938.1,8540.24,2005888.35,32.3,34.9,0,0,0,0
2013-11-20,332539.18,0.924,3859335.93,49.95,3879.87,4091593.25,7686.14,1690376.16,33.0,50.4,0,0,0,0
2013-11-21,332691.48,0.826,4474002.79,50.08,3553.13,4520620.19,9502.48,3089855.44,28.2,45.6,0,0,0,0
2013-11-22,335362.54,0.935,4424603.66,50.34,3420.67,4460327.94,8215.99,1697376.77,28.4,47.2,0,0,0,0
2013-11-23,328175.24,0.898,4403366.39,50.2,4755.0,4691690.54,9187.19,2293218.33,26.9,60.9,0,0,0,0
2013-11-24,325803.95,0.932,4037627.94,50.47,4131.49,3834883.14,7289.36,1488009.17,31.5,40.5,0,0,0,0
2013-11-25,324775.95,0.873,3732656.73,49.87,4292.58,3543029.54,7216.38,1981370.88,35.2,38.3,0,0,0,0
2013-11-26,320168.22,0.881,3442188.62,50.34,3931.39,3490878.56,7142.82,1871777.92,30.9,48.6,0,0,0,0
2013-11-27,340281.04,0.938,3983985.12,49.84,4144.73,4024832.86,7281.38,1489268.61,33.0,54.9,0,0,0,0
2013-11-28,324483.96,0.935,4613205.02,50.07,4466.45,4380055.27,8335.28,1661557.01,34.9,28.9,0,0,0,0
2013-11-29,328893.73,0.867,3876062.04,50.15,3501.85,4428096.49,8963.33,2542397.92,27.1,33.0,0,0,1,0
2013-11-30,328615.93,0.841,4314050.63,49.9,4132.42,4385459.64,9159.81,2819414.09,37.5,24.8,0,0,0,0
2013-12-01,331537.03,0.859,4337580.56,50.02,4348.02,4456143.03,9034.12,2656209.57,35.5,38.4,0,0,0,0
2013-12-02,334078.69,0.858,3886525.51,50.18,4772.4,3564904.52,7179.06,2132610.89,33.5,43.9,0,0,0,0
2013-12-03,334302.37,0.843,4526537.94,49.86,4973.95,5690598.66,11657.75,3630691.96,34.8,25.5,0,0,1,0
2013-12-04,327084.61,0.84,2836535.7,50.33,4034.93,3666808.82,7702.65,2365776.1,34.9,46.3,0,0,1,0
2013-12-05,329164.39,0.929,3510899.89,49.72,4569.32,3412454.75,6441.74,1357693.41,32.9,30.5,0,0,0,0
2013-12-06,331412.9,0.81,3633747.08,50.39,2664.92,4260963.22,9158.74,3079576.41,36.3,29.7,0,0,1,0
2013-12-07,328756.54,0.902,3672113.99,50.2,4776.14,3822004.77,7444.27,1833273.02,30.6,46.3,0,0,0,0
2013-12-08,338036.73,0.826,4134505.18,49.98,3637.06,5004309.81,10348.56,3415989.61,33.4,28.7,0,0,1,0
2013-12-09,332454.87,0.852,4116015.12,49.92,3879.45,4460209.92,9094.68,2744538.45,36.0,21.0,0,0,0,0
2013-12-10,333674.39,0.809,4157596.23,49.9,4220.55,4406953.12,9422.85,3199382.2,23.9,42.4,0,0,0,0
2013-12-11,333314.41,0.84,4238432.6,49.97,3923.28,3391055.68,6988.51,2186011.38,33.3,33.7,0,0,0,0
2013-12-12,335867.37,0.915,3619958.17,49.99,4098.23,3482904.39,6541.35,1533013.32,34.2,47.0,0,0,0,0
2013-12-13,330905.11,0.933,3512729.57,50.25,4793.85,3695574.41,6912.76,1428375.67,26.9,43.3,0,0,0,0
2013-12-14,323515.84,0.833,4158527.87,50.39,3807.89,4449070.18,9529.03,2952387.66,32.8,17.5,0,0,0,0
2013-12-15,331998.44,0.87,3747907.17,50.04,3456.54,3479994.13,6959.79,1976564.71,29.6,48.2,0,0,0,0
2013-12-16,287302.73,0.871,3371809.98,50.04,4906.73,3888299.46,8975.66,2197882.86,33.2,54.0,0,0,1,1
2013-12-17,327356.92,0.931,4388537.71,49.89,4263.38,4850846.91,9189.01,1901325.47,31.7,45.3,0,0,1,0
2013-12-18,332931.82,0.914,4558040.76,49.96,4961.12,4155469.71,7880.59,1839414.35,29.2,45.7,0,0,0,0
2013-12-19,336191.42,0.877,4622864.36,49.79,4431.81,4915829.01,9626.51,2693793.24,35.3,32.5,0,0,0,0
2013-12-20,330106.36,0.901,4074803.09,49.76,3338.2,4782984.93,9288.52,2308207.18,30.7,30.2,0,1,1,0
2013-12-21,331544.17,0.927,4250372.84,50.42,4322.69,4626730.44,8690.49,1870478.16,32.8,37.1,0,0,0,0
2013-12-22,338511.07,0.801,4547947.29,50.06,3508.03,4927922.26,10487.31,3677583.04,35.9,44.2,0,0,0,0
2013-12-23,331203.77,0.86,3743433.68,49.83,4003.72,3174375.07,6431.1,1879916.63,29.2,43.9,0,0,0,0
2013-12-24,343008.42,0.936,4444271.07,50.16,3962.14,4301204.31,7734.08,1616340.53,32.0,30.6,0,0,0,0
2013-12-25,332827.55,0.911,4110158.49,49.76,3191.17,5159975.93,9824.87,2335194.21,30.5,29.6,0,0,1,0
2013-12-26,321196.19,0.881,4365484.66,49.78,3593.59,4322195.68,8814.29,2316095.26,31.2,20.1,0,0,0,0
2013-12-27,333766.71,0.879,4074437.21,49.84,5102.59,4793361.96,9428.16,2594390.26,38.5,41.5,0,0,1,0
2013-12-28,331905.79,0.852,4518502.68,50.33,4119.19,4468419.2,9121.25,2743833.33,33.4,31.1,0,0,0,0
2013-12-29,336448.76,0.878,4089409.51,49.95,3912.2,4180267.8,8169.42,2278078.51,32.9,32.0,0,0,0,0
2013-12-30,333365.91,0.898,3406408.38,49.51,4906.45,3752358.73,7234.32,1835300.23,33.6,52.3,0,0,1,0
2013-12-31,329307.72,0.863,4580770.65,50.24,3801.88,4855934.35,9867.86,2845853.42,33.3,41.0,0,0,0,0
2014-01-01,323878.51,0.907,3620987.7,49.94,3954.29,3940182.28,7742.97,1828073.49,26.5,38.2,0,0,0,0
2014-01-02,328954.88,0.929,4501223.28,49.63,4495.4,4357908.72,8231.5,1733508.9,38.9,43.3,0,0,0,0
2014-01-03,325747.4,0.823,3963902.85,49.94,3799.63,3711691.53,7991.41,2559884.3,27.6,49.2,0,0,0,0
2014-01-04,327097.38,0.868,4470404.39,50.1,3626.74,4297904.18,8742.45,2461816.51,37.2,18.8,0,0,0,0
2014-01-05,332942.89,0.861,4453907.45,50.08,2873.12,4439513.24,8939.22,2620093.0,33.9,29.3,0,0,0,0
2014-01-06,338349.52,0.903,4172057.19,50.36,3531.75,4285002.55,8096.17,2037307.13,32.5,32.7,0,0,0,0
2014-01-07,331973.36,0.837,4203414.13,49.83,3526.99,4849594.63,10070.87,3164430.07,31.1,25.2,0,0,1,0
2014-01-08,324020.58,0.896,4169051.45,50.01,4079.28,4413917.12,8777.38,2187053.82,39.8,32.3,0,0,0,0
2014-01-09,332223.01,0.932,3194470.1,49.86,3694.77,3508996.7,6545.64,1368855.48,33.8,19.5,0,0,0,0
2014-01-10,335983.16,0.863,4047332.09,49.69,5079.01,4307009.32,8578.83,2524549.45,32.1,44.2,0,0,0,0
2014-01-11,326951.09,0.937,3553574.33,50.18,3471.19,3334875.19,6287.21,1247074.01,30.4,29.8,0,0,0,0
2014-01-12,329329.91,0.949,4068474.86,50.09,4700.32,4278924.66,7904.75,1421924.48,30.0,37.0,0,0,0,0
2014-01-13,330073.44,0.816,3542822.98,50.06,4109.88,3766297.92,8074.19,2668877.32,32.2,35.5,0,0,0,0
2014-01-14,326075.51,0.835,3526019.22,50.09,4403.39,3970270.57,8419.31,2616771.58,29.2,40.6,0,0,1,0
2014-01-15,333241.4,0.943,4641973.8,49.86,4373.01,4378036.71,8047.34,1551591.43,34.0,10.4,0,0,0,0
2014-01-16,329395.26,0.944,4427778.96,49.8,2890.88,3745719.07,6956.66,1312391.08,30.1,39.5,0,0,0,0
2014-01-17,332097.66,0.815,3998342.97,50.01,3994.22,4268736.43,9109.58,3038864.64,35.0,32.2,0,0,0,0
2014-01-18,325562.54,0.802,4073907.46,50.23,3868.89,4421758.05,9774.4,3290420.14,34.9,39.1,0,0,0,0
2014-01-19,327812.71,0.824,3900833.59,50.32,3433.51,4025900.24,8603.25,2766518.37,31.8,23.2,0,0,0,0
2014-01-20,333611.91,0.949,4227950.55,50.16,4229.81,4451195.18,8113.8,1472462.55,33.7,39.1,1,0,0,0
2014-01-21,328135.83,0.827,3729578.25,50.01,4858.27,4243802.2,9028.91,2884974.94,33.9,48.0,0,0,1,0
2014-01-22,338634.82,0.875,4397496.11,50.05,2663.5,4415611.34,8600.05,2438530.48,27.6,36.9,0,0,0,0
2014-01-23,328001.82,0.927,3898765.26,50.0,3732.77,3985068.0,7564.78,1609096.65,37.2,27.8,0,0,0,0
2014-01-24,331123.42,0.803,3832061.2,49.79,3377.12,4053951.51,8801.97,3008169.08,31.2,28.3,0,1,0,0
2014-01-25,334662.95,0.891,4008685.21,50.0,4035.89,3720134.16,7205.63,1898940.79,34.1,40.8,0,0,0,0
2014-01-26,322908.17,0.842,3763541.27,49.73,3837.19,3894551.18,8274.39,2499819.32,34.2,40.7,0,0,0,0
2014-01-27,321195.96,0.929,4131472.94,49.98,3697.16,4311711.21,8339.49,1712896.57,24.5,38.6,0,0,0,0
2014-01-28,322371.72,0.843,3785054.96,50.33,4344.75,4593937.19,9765.35,2937143.14,30.0,34.6,0,0,1,0
2014-01-29,336312.92,0.903,4187409.44,50.16,4818.09,4271946.68,8121.34,2032396.92,34.5,37.0,0,0,0,0
2014-01-30,327240.71,0.901,4486402.62,49.82,5330.66,4800455.84,9398.65,2309540.88,32.2,34.4,0,1,0,0
2014-01-31,342791.0,0.833,3712271.33,49.99,3630.19,4238900.67,8568.43,2812975.55,34.1,31.2,0,0,1,0
2014-02-01,327178.76,0.805,3947769.82,49.83,3089.56,3814538.62,8359.53,2809085.1,32.3,42.6,0,0,0,0
2014-02-02,330922.76,0.861,4184532.29,49.99,4279.6,4969441.91,10065.19,2930412.6,35.7,38.1,0,0,1,0
2014-02-03,337710.55,0.843,3825657.06,50.21,4805.24,4691736.17,9510.55,2989118.71,32.3,47.9,0,0,1,0
2014-02-04,340030.46,0.921,4185728.22,50.13,4406.84,4382919.43,8077.22,1849276.56,36.3,46.2,0,0,0,0
2014-02-05,340307.52,0.92,4222159.54,50.5,4803.17,4205513.23,7754.85,1790848.49,29.1,37.8,0,0,0,0
2014-02-06,336041.83,0.869,4433304.71,50.24,3887.26,5376321.57,10634.93,3067720.26,31.6,41.0,0,0,1,0
2014-02-07,335120.31,0.891,3757603.98,50.04,3695.21,4244450.75,8207.18,2163005.31,30.2,25.4,0,0,1,0
2014-02-08,332962.63,0.891,3622889.9,50.14,4057.72,3833730.94,7463.87,1957292.06,33.2,34.2,0,1,0,0
2014-02-09,333891.81,0.924,3876969.04,49.96,3834.72,4624000.43,8652.56,1912573.59,31.2,38.4,0,0,1,0
